brand,model,year,median_price,count
HONDA,CIVIC,2009.0,1850000.0,3
HONDA,CIVIC,2010.0,179000.0,1
HONDA,CIVIC,2012.0,228000.0,7
HONDA,CIVIC,2013.0,237500.0,9
HONDA,CIVIC,2014.0,252500.0,7
HONDA,CIVIC,2015.0,273000.0,6
HONDA,CIVIC,2016.0,361750.0,8
HONDA,CIVIC,2017.0,512000.0,10
HONDA,CIVIC,2018.0,537500.0,9
HONDA,CIVIC,2019.0,549000.0,13
HONDA,CIVIC,2020.0,541500.0,9
HONDA,CIVIC,2021.0,572000.0,9
HONDA,CIVIC,2022.0,738000.0,11
HONDA,CIVIC,2023.0,4919500.0,2
HONDA,CIVIC,2024.0,771000.0,2
HONDA,CL300,2012.0,208500.0,5
HONDA,CL300,2013.0,225500.0,5
HONDA,CL300,2014.0,232500.0,5
HONDA,CL300,2015.0,266500.0,5
HONDA,CL300,2016.0,304500.0,5
HONDA,CL300,2017.0,422000.0,5
HONDA,CL300,2018.0,463000.0,5
HONDA,CL300,2019.0,518000.0,5
HONDA,CL300,2020.0,541500.0,5
HONDA,CL300,2021.0,564500.0,5
HONDA,CL300,2022.0,712500.0,5
HONDA,CR-V,2010.0,2290000.0,1
HONDA,CR-V,2012.0,233250.0,6
HONDA,CR-V,2013.0,264250.0,4
HONDA,CR-V,2014.0,294750.0,6
HONDA,CR-V,2015.0,357500.0,4
HONDA,CR-V,2016.0,421500.0,5
HONDA,CR-V,2017.0,506000.0,9
HONDA,CR-V,2018.0,525000.0,7
HONDA,CR-V,2019.0,560500.0,6
HONDA,CR-V,2020.0,617500.0,5
HONDA,CR-V,2021.0,756250.0,8
HONDA,CR-V,2022.0,724500.0,5
HONDA,CR-V,2023.0,8590000.0,1
HONDA,CR-V,2024.0,13990000.0,1
HONDA,CRV,2002.0,99000.0,1
HONDA,CRV,2003.0,89000.0,1
HONDA,CRV,2007.0,169000.0,1
HONDA,CRV,2010.0,254000.0,2
HONDA,CRV,2013.0,334500.0,4
HONDA,CRV,2015.0,450000.0,1
HONDA,CRV,2018.0,666500.0,6
HONDA,CRV,2019.0,679000.0,2
HONDA,CRV,2020.0,759000.0,2
HONDA,CRV,2022.0,878500.0,2
HONDA,CRV,2023.0,1259000.0,1
HONDA,CRV,2024.0,1389000.0,1
HONDA,FORZA,2012.0,225000.0,5
HONDA,FORZA,2013.0,264250.0,4
HONDA,FORZA,2014.0,305500.0,5
HONDA,FORZA,2015.0,357500.0,4
HONDA,FORZA,2016.0,421500.0,5
HONDA,FORZA,2017.0,440000.0,5
HONDA,FORZA,2018.0,525000.0,5
HONDA,FORZA,2019.0,547500.0,5
HONDA,FORZA,2020.0,617500.0,5
HONDA,FORZA,2021.0,705000.0,5
HONDA,FORZA,2022.0,724500.0,5
HONDA,FREED,2009.0,220000.0,4
HONDA,FREED,2010.0,201750.0,4
HONDA,FREED,2011.0,222000.0,6
HONDA,FREED,2012.0,256500.0,8
HONDA,FREED,2013.0,280500.0,6
HONDA,FREED,2014.0,298500.0,3
HONDA,FREED,2015.0,328500.0,4
HONDA,FREED,2016.0,340500.0,3
HONDA,GIORNO,2009.0,220000.0,4
HONDA,GIORNO,2010.0,201750.0,4
HONDA,GIORNO,2011.0,217500.0,5
HONDA,GIORNO,2012.0,231000.0,5
HONDA,GIORNO,2013.0,280000.0,5
HONDA,GIORNO,2014.0,298500.0,3
HONDA,GIORNO,2015.0,315500.0,3
HONDA,GIORNO,2016.0,340500.0,3
HONDA,HR-V,2014.0,276500.0,3
HONDA,HR-V,2015.0,294000.0,4
HONDA,HR-V,2016.0,313000.0,4
HONDA,HR-V,2017.0,339000.0,4
HONDA,HR-V,2018.0,393000.0,6
HONDA,HR-V,2019.0,441500.0,5
HONDA,HR-V,2020.0,477750.0,4
HONDA,HR-V,2021.0,498000.0,5
HONDA,HR-V,2022.0,676750.0,4
HONDA,HR-V,2023.0,7790000.0,3
HONDA,HR-V,2025.0,9690000.0,1
HONDA,HRV,2015.0,399000.0,2
HONDA,HRV,2016.0,478000.0,1
HONDA,HRV,2017.0,389000.0,1
HONDA,HRV,2018.0,429000.0,1
HONDA,HRV,2019.0,509000.0,1
HONDA,HRV,2023.0,824000.0,2
HONDA,JAZZ,2006.0,115000.0,1
HONDA,JAZZ,2007.0,1650000.0,1
HONDA,JAZZ,2009.0,1690000.0,1
HONDA,JAZZ,2010.0,168000.0,1
HONDA,JAZZ,2012.0,174250.0,6
HONDA,JAZZ,2013.0,181000.0,7
HONDA,JAZZ,2014.0,205500.0,7
HONDA,JAZZ,2015.0,267000.0,7
HONDA,JAZZ,2016.0,257750.0,6
HONDA,JAZZ,2017.0,271000.0,5
HONDA,JAZZ,2018.0,332500.0,6
HONDA,JAZZ,2019.0,324000.0,6
HONDA,JAZZ,2020.0,343500.0,6
HONDA,JAZZ,2021.0,345500.0,5
HONDA,JAZZ,2022.0,370000.0,5
HONDA,MOBILIO,2014.0,206000.0,4
HONDA,MOBILIO,2015.0,214250.0,4
HONDA,MOBILIO,2016.0,221500.0,5
HONDA,MOBILIO,2017.0,253500.0,5
HONDA,MOBILIO,2018.0,272000.0,3
HONDA,MOBILIO,2019.0,292500.0,3
HONDA,MOBILIO,2020.0,305500.0,3
HONDA,MOBILIO,2021.0,325000.0,3
HONDA,MOBILIO,2022.0,352000.0,3
HONDA,ODYSSEY,2007.0,423000.0,1
HONDA,ODYSSEY,2012.0,400500.0,1
HONDA,ODYSSEY,2013.0,548500.0,3
HONDA,ODYSSEY,2014.0,593000.0,2
HONDA,ODYSSEY,2015.0,651750.0,2
HONDA,ODYSSEY,2016.0,716000.0,2
HONDA,SUPER CLUB,2007.0,423000.0,1
HONDA,SUPER CLUB,2012.0,400500.0,1
HONDA,SUPER CLUB,2013.0,548500.0,3
HONDA,SUPER CLUB,2014.0,593000.0,2
HONDA,SUPER CLUB,2015.0,651750.0,2
HONDA,SUPER CLUB,2016.0,716000.0,2
HONDA,WAVE,2007.0,423000.0,1
HONDA,WAVE,2012.0,400500.0,1
HONDA,WAVE,2013.0,548500.0,3
HONDA,WAVE,2014.0,593000.0,2
HONDA,WAVE,2015.0,651750.0,2
HONDA,WAVE,2016.0,716000.0,2
HONDA,WR-V,2007.0,423000.0,1
HONDA,WR-V,2012.0,400500.0,1
HONDA,WR-V,2013.0,548500.0,3
HONDA,WR-V,2014.0,593000.0,2
HONDA,WR-V,2015.0,651750.0,2
HONDA,WR-V,2016.0,716000.0,2
HYUNDAI,COUPE,2007.0,375500.0,1
HYUNDAI,COUPE,2008.0,344000.0,1
HYUNDAI,COUPE,2009.0,232500.0,1
HYUNDAI,COUPE,2010.0,237000.0,1
HYUNDAI,CRETA,2022.0,474000.0,3
HYUNDAI,CRETA,2025.0,6990000.0,1
HYUNDAI,ELANTRA,2012.0,164000.0,3
HYUNDAI,ELANTRA,2013.0,176000.0,3
HYUNDAI,ELANTRA,2014.0,168500.0,5
HYUNDAI,ELANTRA,2015.0,212250.0,4
HYUNDAI,ELANTRA,2016.0,242000.0,5
HYUNDAI,ELANTRA,2017.0,247000.0,4
HYUNDAI,GRAND STAREX,2013.0,437250.0,2
HYUNDAI,GRAND STAREX,2014.0,472000.0,4
HYUNDAI,GRAND STAREX,2015.0,529250.0,2
HYUNDAI,GRAND STAREX,2016.0,587000.0,4
HYUNDAI,GRAND STAREX,2017.0,642000.0,2
HYUNDAI,GRAND STAREX,2018.0,815000.0,4
HYUNDAI,GRAND STAREX,2019.0,1013500.0,5
HYUNDAI,GRAND STAREX,2020.0,1087250.0,2
HYUNDAI,GRAND STAREX,2021.0,1163250.0,2
HYUNDAI,H-1,2014.0,434000.0,4
HYUNDAI,H-1,2015.0,475000.0,4
HYUNDAI,H-1,2016.0,518000.0,5
HYUNDAI,H-1,2017.0,602750.0,6
HYUNDAI,H-1,2018.0,612500.0,5
HYUNDAI,H-1,2019.0,752000.0,6
HYUNDAI,H-1,2020.0,792250.0,4
HYUNDAI,H-1,2021.0,820500.0,6
HYUNDAI,H-1,2022.0,878500.0,1
HYUNDAI,H-100,2008.0,147000.0,1
HYUNDAI,H-100,2009.0,112000.0,1
HYUNDAI,H-100,2010.0,109000.0,1
HYUNDAI,H-100,2011.0,120000.0,1
HYUNDAI,H-100,2012.0,132500.0,1
HYUNDAI,H1,2016.0,729000.0,1
HYUNDAI,H1,2018.0,882000.0,2
HYUNDAI,H1,2019.0,957000.0,4
HYUNDAI,H1,2020.0,1130000.0,2
HYUNDAI,H1,2021.0,1028500.0,2
HYUNDAI,IONIQ,2018.0,458500.0,1
HYUNDAI,IONIQ,2019.0,482500.0,1
HYUNDAI,IONIQ,2020.0,558500.0,1
HYUNDAI,IONIQ,2021.0,683000.0,1
HYUNDAI,IONIQ5,2018.0,458500.0,1
HYUNDAI,IONIQ5,2019.0,482500.0,1
HYUNDAI,IONIQ5,2020.0,558500.0,1
HYUNDAI,IONIQ5,2021.0,683000.0,1
HYUNDAI,KONA,2019.0,633500.0,2
HYUNDAI,KONA,2020.0,699000.0,2
HYUNDAI,KONA,2021.0,848750.0,2
HYUNDAI,SANTA FE,2007.0,380000.0,1
HYUNDAI,SANTA FE,2008.0,382500.0,1
HYUNDAI,SONATA,2007.0,112000.0,3
HYUNDAI,SONATA,2008.0,116000.0,5
HYUNDAI,SONATA,2009.0,114500.0,5
HYUNDAI,SONATA,2010.0,102000.0,5
HYUNDAI,SONATA,2011.0,206750.0,2
HYUNDAI,SONATA,2012.0,229500.0,2
HYUNDAI,SONATA,2013.0,254500.0,2
HYUNDAI,STARGAZER,2007.0,112000.0,3
HYUNDAI,STARGAZER,2008.0,116000.0,5
HYUNDAI,STARGAZER,2009.0,114500.0,5
HYUNDAI,STARGAZER,2010.0,102000.0,5
HYUNDAI,STARGAZER,2011.0,206750.0,2
HYUNDAI,STARGAZER,2012.0,229500.0,2
HYUNDAI,STARGAZER,2013.0,254500.0,2
HYUNDAI,STARIA,2021.0,939500.0,2
HYUNDAI,STARIA,2022.0,1149250.0,4
HYUNDAI,STARIA,2023.0,1659000.0,1
HYUNDAI,TUCSON,2010.0,203500.0,2
HYUNDAI,TUCSON,2011.0,217500.0,3
HYUNDAI,TUCSON,2012.0,243000.0,3
HYUNDAI,TUCSON,2013.0,263500.0,5
HYUNDAI,TUCSON,2014.0,288750.0,4
HYUNDAI,TUCSON,2015.0,357500.0,1
HYUNDAI,TUCSON,2016.0,392500.0,1
HYUNDAI,TUCSON,2017.0,429000.0,1
HYUNDAI,VELOSTER,2013.0,284500.0,2
HYUNDAI,VELOSTER,2014.0,312000.0,2
HYUNDAI,VELOSTER,2015.0,335750.0,2
HYUNDAI,VELOSTER,2016.0,358250.0,2
ISUZU,D-MAX,2003.0,1590000.0,1
ISUZU,D-MAX,2014.0,304000.0,1
ISUZU,D-MAX,2015.0,184000.0,1
ISUZU,D-MAX,2016.0,3990000.0,3
ISUZU,D-MAX,2017.0,189000.0,1
ISUZU,D-MAX,2018.0,104000.0,1
ISUZU,D-MAX,2019.0,180000.0,3
ISUZU,D-MAX,2020.0,343000.0,6
ISUZU,D-MAX,2021.0,240000.0,5
ISUZU,D-MAX,2022.0,653500.0,11
ISUZU,D-MAX,2023.0,409000.0,4
ISUZU,D-MAX,2024.0,478000.0,1
ISUZU,D-MAX,2025.0,422000.0,1
ISUZU,D-MAX 02-12,2005.0,155000.0,1
ISUZU,D-MAX 02-12,2006.0,168000.0,1
ISUZU,D-MAX 02-12,2009.0,209000.0,1
ISUZU,D-MAX 02-12,2010.0,219000.0,1
ISUZU,D-MAX 12-19,2013.0,359000.0,1
ISUZU,D-MAX 12-19,2015.0,190000.0,1
ISUZU,D-MAX 12-19,2016.0,298000.0,1
ISUZU,D-MAX 12-19,2017.0,299000.0,1
ISUZU,D-MAX 12-19,2018.0,339000.0,1
ISUZU,D-MAX 12-19,2019.0,489000.0,3
ISUZU,D-MAX 19-ปัจจุบัน,2019.0,269000.0,1
ISUZU,D-MAX 19-ปัจจุบัน,2020.0,529000.0,3
ISUZU,D-MAX 19-ปัจจุบัน,2021.0,515000.0,3
ISUZU,D-MAX 19-ปัจจุบัน,2022.0,649000.0,4
ISUZU,D-MAX 19-ปัจจุบัน,2023.0,429000.0,1
ISUZU,D-MAX 19-ปัจจุบัน,2024.0,639000.0,1
ISUZU,MU-7,2007.0,225500.0,4
ISUZU,MU-7,2008.0,238000.0,5
ISUZU,MU-7,2009.0,280500.0,5
ISUZU,MU-7,2010.0,303500.0,5
ISUZU,MU-7,2011.0,309500.0,5
ISUZU,MU-7,2012.0,349000.0,5
ISUZU,MU-7,2013.0,359000.0,5
ISUZU,MU-X,2013.0,433500.0,4
ISUZU,MU-X,2014.0,466000.0,5
ISUZU,MU-X,2015.0,518000.0,5
ISUZU,MU-X,2016.0,572000.0,5
ISUZU,MU-X,2017.0,643500.0,5
ISUZU,MU-X,2018.0,680500.0,6
ISUZU,MU-X,2019.0,728750.0,8
ISUZU,MU-X,2020.0,798000.0,5
ISUZU,MU-X,2021.0,982500.0,7
ISUZU,MU-X,2022.0,1075000.0,6
ISUZU,MU-X,2023.0,892500.0,2
ISUZU,MU-X,2024.0,1099000.0,1
ISUZU,TFR,1995.0,85000.0,1
ISUZU,รถบรรทุก,2021.0,579000.0,4
ISUZU,รถบรรทุก,2022.0,539000.0,3
ISUZU,รถบรรทุก,2023.0,745000.0,2
JEEP,WRANGLER,2012.0,2550000.0,1
KIA,GRAND CARNIVAL,2016.0,699000.0,1
KIA,GRAND CARNIVAL,2021.0,1599000.0,1
KIA,GRAND CARNIVAL,2022.0,1458000.0,1
KIA,UNKNOWN,2017.0,159000.0,1
LAMBORGHINI,AVENTADOR,2014.0,13295000.0,1
LAMBORGHINI,AVENTADOR,2015.0,14247500.0,1
LAMBORGHINI,GALLARDO,2007.0,6923500.0,3
LAMBORGHINI,GALLARDO,2008.0,8039750.0,4
LAMBORGHINI,GALLARDO,2009.0,6851500.0,3
LAMBORGHINI,GALLARDO,2010.0,6184500.0,5
LAMBORGHINI,GALLARDO,2011.0,6878500.0,4
LAMBORGHINI,GALLARDO,2012.0,7126250.0,4
LAMBORGHINI,GALLARDO,2013.0,7941750.0,4
LAMBORGHINI,GALLARDO,2014.0,8379000.0,3
LAMBORGHINI,GALLARDO,2015.0,9353500.0,3
LAMBORGHINI,HURACAN,2014.0,9037500.0,1
LAMBORGHINI,HURACAN,2015.0,9880000.0,1
LAMBORGHINI,HURACAN,2016.0,10739000.0,3
LAMBORGHINI,HURACAN,2017.0,11487000.0,3
LAMBORGHINI,HURACAN,2018.0,14331500.0,1
LAMBORGHINI,HURACAN,2020.0,13856500.0,1
LAMBORGHINI,HURACAN,2021.0,12139500.0,1
LAMBORGHINI,HURACAN,2022.0,12464500.0,1
LAMBORGHINI,MURCIELAGO,2007.0,10497500.0,1
LAMBORGHINI,MURCIELAGO,2008.0,11489500.0,1
LAMBORGHINI,MURCIELAGO,2009.0,9800250.0,2
LAMBORGHINI,MURCIELAGO,2010.0,10265000.0,2
LAMBORGHINI,MURCIELAGO,2011.0,10964000.0,1
LAMBORGHINI,MURCIELAGO,2012.0,11458500.0,1
LAMBORGHINI,MURCIELAGO,2013.0,13466000.0,1
LAMBORGHINI,MURCIELAGO,2014.0,13908500.0,1
LAMBORGHINI,UNKNOWN,2014.0,13700000.0,1
LAMBORGHINI,URUS,2019.0,12561000.0,1
LAMBORGHINI,URUS,2020.0,13085500.0,1
LAMBORGHINI,URUS,2021.0,14236500.0,1
LAMBORGHINI,URUS,2022.0,14753000.0,1
LAND,ROVER RANGE ROVER,2013.0,7590000.0,1
LAND ROVER,DEFENDER,2009.0,692750.0,2
LAND ROVER,DEFENDER,2010.0,717250.0,2
LAND ROVER,DEFENDER,2011.0,770500.0,2
LAND ROVER,DEFENDER,2012.0,823000.0,2
LAND ROVER,DEFENDER,2013.0,990250.0,2
LAND ROVER,DEFENDER,2014.0,1149750.0,2
LAND ROVER,DEFENDER,2015.0,1363000.0,4
LAND ROVER,DEFENDER,2016.0,1978500.0,1
LAND ROVER,DEFENDER,2020.0,3642000.0,5
LAND ROVER,DEFENDER,2021.0,3924000.0,5
LAND ROVER,DEFENDER,2022.0,4983500.0,5
LAND ROVER,DISCOVERY,2015.0,1853500.0,1
LAND ROVER,DISCOVERY,2016.0,1974000.0,1
LAND ROVER,DISCOVERY,2017.0,2729500.0,3
LAND ROVER,DISCOVERY,2018.0,2951750.0,2
LAND ROVER,DISCOVERY,2019.0,2921000.0,3
LAND ROVER,DISCOVERY,2020.0,3005500.0,3
LAND ROVER,DISCOVERY,2021.0,3793500.0,1
LAND ROVER,DISCOVERY,2022.0,4077500.0,1
LAND ROVER,DISCOVERY 3,2007.0,1172000.0,3
LAND ROVER,DISCOVERY 3,2008.0,1291500.0,3
LAND ROVER,DISCOVERY 3,2009.0,1259500.0,1
LAND ROVER,DISCOVERY SPORT,2020.0,2304250.0,4
LAND ROVER,DISCOVERY SPORT,2021.0,2414500.0,4
LAND ROVER,DISCOVERY SPORT,2022.0,2601500.0,1
LAND ROVER,DISCOVERY4,2009.0,1668250.0,2
LAND ROVER,DISCOVERY4,2010.0,1668250.0,2
LAND ROVER,DISCOVERY4,2011.0,1565000.0,1
LAND ROVER,DISCOVERY4,2012.0,1616000.0,1
LAND ROVER,DISCOVERY4,2013.0,1824000.0,2
LAND ROVER,DISCOVERY4,2014.0,1943500.0,3
LAND ROVER,DISCOVERY4,2015.0,2693000.0,1
LAND ROVER,DISCOVERY4,2016.0,2923500.0,1
LAND ROVER,FREELANDER,2007.0,270000.0,2
LAND ROVER,FREELANDER,2008.0,284000.0,2
LAND ROVER,FREELANDER 2,2008.0,613000.0,1
LAND ROVER,FREELANDER 2,2009.0,612500.0,1
LAND ROVER,FREELANDER 2,2010.0,619500.0,1
LAND ROVER,FREELANDER 2,2011.0,657000.0,1
LAND ROVER,FREELANDER 2,2012.0,697500.0,1
LAND ROVER,FREELANDER 2,2013.0,781000.0,1
LAND ROVER,FREELANDER 2,2014.0,892500.0,1
LAND ROVER,FREELANDER 2,2015.0,954500.0,1
LAND ROVER,RANGE ROVER,2012.0,2453500.0,5
LAND ROVER,RANGE ROVER,2013.0,1770000.0,5
LAND ROVER,RANGE ROVER,2014.0,1253500.0,5
LAND ROVER,RANGE ROVER,2015.0,3383500.0,5
LAND ROVER,RANGE ROVER,2016.0,2905500.0,5
LAND ROVER,RANGE ROVER,2017.0,3128500.0,5
LAND ROVER,RANGE ROVER,2018.0,2626500.0,5
LAND ROVER,RANGE ROVER,2019.0,2583500.0,5
LAND ROVER,RANGE ROVER,2020.0,3029000.0,5
LAND ROVER,RANGE ROVER,2021.0,3863500.0,5
LAND ROVER,RANGE ROVER,2022.0,4227000.0,5
LANDROVER,FREELANDER,2005.0,399000.0,1
LANDROVER,RANGE ROVER,2022.0,3150000.0,1
LEXUS,ES,2003.0,178000.0,1
LEXUS,GS 250,2012.0,589500.0,2
LEXUS,GS 250,2013.0,641250.0,2
LEXUS,GS 300,2008.0,528500.0,2
LEXUS,GS 300,2009.0,530000.0,3
LEXUS,GS 300,2010.0,504000.0,3
LEXUS,GS 300,2011.0,559000.0,2
LEXUS,GS 300,2012.0,617000.0,2
LEXUS,GS 300,2017.0,1593500.0,2
LEXUS,GS 300,2018.0,1658750.0,2
LEXUS,GS 300,2019.0,1763750.0,2
LEXUS,GS200T,2015.0,1170000.0,2
LEXUS,GS200T,2016.0,1218500.0,2
LEXUS,GS200T,2017.0,1315500.0,2
LEXUS,GS350,2015.0,1808000.0,1
LEXUS,GS350,2016.0,1882500.0,1
LEXUS,GS350,2017.0,2091500.0,1
LEXUS,GS350,2018.0,2391500.0,1
LEXUS,GS350,2019.0,2551000.0,1
LEXUS,IS 250,2007.0,372250.0,2
LEXUS,IS 250,2008.0,401500.0,4
LEXUS,IS 250,2009.0,307250.0,2
LEXUS,IS 250,2010.0,417750.0,2
LEXUS,IS 250,2011.0,468000.0,2
LEXUS,IS 250,2012.0,502250.0,2
LEXUS,IS 250,2013.0,372000.0,2
LEXUS,IS200T,2016.0,1102000.0,1
LEXUS,IS200T,2017.0,1173500.0,1
LEXUS,IS300,2018.0,1497500.0,1
LEXUS,IS300,2019.0,1597000.0,1
LEXUS,IS300,2020.0,1728500.0,1
LEXUS,IS300H,2021.0,1135000.0,1
LEXUS,LM,2022.0,3690000.0,1
LEXUS,LS350,2017.0,2637500.0,1
LEXUS,LS350,2018.0,2746500.0,1
LEXUS,LS350,2019.0,2916500.0,1
LEXUS,LS350,2020.0,3412000.0,2
LEXUS,LS350,2021.0,4413500.0,1
LEXUS,LS350,2022.0,5684000.0,1
LEXUS,LS460,2007.0,620500.0,1
LEXUS,LS460,2008.0,648000.0,1
LEXUS,LS460,2009.0,663000.0,2
LEXUS,LS460,2010.0,717000.0,1
LEXUS,LS460,2011.0,788000.0,1
LEXUS,LS460,2012.0,867500.0,1
LEXUS,LS500,2017.0,3835500.0,1
LEXUS,LS500,2018.0,4185000.0,1
LEXUS,LS500,2019.0,4662000.0,1
LEXUS,LS500,2020.0,5500250.0,2
LEXUS,LS500,2021.0,6119000.0,1
LEXUS,LS500,2022.0,7486500.0,1
LEXUS,LS500H,2023.0,5608000.0,1
LEXUS,NX 300,2017.0,1593250.0,2
LEXUS,NX 300,2018.0,1697750.0,2
LEXUS,NX 300,2019.0,1842250.0,2
LEXUS,NX 300,2020.0,2030250.0,2
LEXUS,NX 300,2021.0,2225500.0,2
LEXUS,NX 300,2022.0,2461500.0,2
LEXUS,NX200T,2016.0,1513000.0,1
LEXUS,NX200T,2017.0,1646000.0,1
LEXUS,RC200T,2016.0,1211500.0,1
LEXUS,RC200T,2017.0,1334000.0,1
LEXUS,RC300,2018.0,1963000.0,1
LEXUS,RC300,2019.0,2111000.0,1
LEXUS,RC300,2020.0,2416000.0,1
LEXUS,RC300,2021.0,2824500.0,1
LEXUS,RC300,2022.0,3157500.0,1
LEXUS,RX 270,2010.0,434000.0,1
LEXUS,RX 270,2011.0,449500.0,1
LEXUS,RX 270,2012.0,534250.0,2
LEXUS,RX 270,2013.0,646000.0,1
LEXUS,RX 270,2014.0,689750.0,2
LEXUS,RX 270,2015.0,750000.0,2
LEXUS,RX 300,2018.0,1608000.0,3
LEXUS,RX 300,2019.0,1662000.0,5
LEXUS,RX 300,2020.0,1826000.0,3
LEXUS,RX 300,2021.0,1976500.0,5
LEXUS,RX 300,2022.0,2092500.0,3
LEXUS,RX 350,2016.0,1855500.0,1
LEXUS,RX 350,2017.0,2160000.0,1
LEXUS,RX 350,2018.0,2359500.0,1
LEXUS,RX 350,2019.0,2574000.0,1
LEXUS,RX 350,2020.0,2796500.0,1
LEXUS,RX 350,2021.0,3218250.0,2
LEXUS,RX 350,2022.0,3676000.0,1
LEXUS,RX200T,2016.0,1243500.0,3
LEXUS,RX200T,2017.0,1384500.0,3
LEXUS,RX200T,2018.0,1497500.0,3
MAZDA,2,2013.0,1390000.0,1
MAZDA,2,2016.0,2700000.0,1
MAZDA,2,2017.0,2600000.0,1
MAZDA,2,2018.0,2700000.0,1
MAZDA,2,2019.0,2990000.0,3
MAZDA,2,2021.0,353000.0,6
MAZDA,2,2022.0,334250.0,6
MAZDA,3,2014.0,2600000.0,1
MAZDA,3,2018.0,4015000.0,2
MAZDA,3,2020.0,6290000.0,1
MAZDA,BT-50,2013.0,249000.0,2
MAZDA,BT-50,2017.0,309000.0,1
MAZDA,BT-50,2021.0,339000.0,3
MAZDA,BT-50,2022.0,499000.0,7
MAZDA,CX-3,2015.0,265000.0,5
MAZDA,CX-3,2016.0,271500.0,5
MAZDA,CX-3,2017.0,278000.0,5
MAZDA,CX-3,2018.0,319750.0,6
MAZDA,CX-3,2019.0,365000.0,5
MAZDA,CX-3,2020.0,411000.0,5
MAZDA,CX-3,2021.0,397500.0,6
MAZDA,CX-3,2022.0,413250.0,4
MAZDA,CX-30,2020.0,507250.0,6
MAZDA,CX-30,2021.0,525500.0,5
MAZDA,CX-30,2022.0,540000.0,6
MAZDA,CX-30,2023.0,639000.0,1
MAZDA,CX-5,2013.0,241750.0,4
MAZDA,CX-5,2014.0,252500.0,4
MAZDA,CX-5,2015.0,268750.0,6
MAZDA,CX-5,2016.0,305500.0,7
MAZDA,CX-5,2017.0,347500.0,5
MAZDA,CX-5,2018.0,488500.0,9
MAZDA,CX-5,2019.0,471000.0,5
MAZDA,CX-5,2020.0,602000.0,5
MAZDA,CX-5,2021.0,705500.0,6
MAZDA,CX-5,2022.0,918000.0,4
MAZDA,CX-8,2019.0,623000.0,4
MAZDA,CX-8,2020.0,753000.0,9
MAZDA,CX-8,2021.0,744750.0,6
MAZDA,CX-8,2022.0,855000.0,5
MAZDA,CX-8,2023.0,999500.0,2
MAZDA,CX-9,2009.0,292000.0,1
MAZDA,CX-9,2010.0,282500.0,1
MAZDA,CX-9,2011.0,316500.0,1
MAZDA,CX-9,2012.0,343500.0,1
MAZDA,CX-9,2013.0,418250.0,2
MAZDA,CX-9,2014.0,484000.0,1
MAZDA,CX-9,2015.0,540500.0,1
MAZDA,CX-9,2016.0,561500.0,1
MAZDA,MAZDA2,2010.0,148000.0,1
MAZDA,MAZDA2,2013.0,195000.0,1
MAZDA,MAZDA2,2016.0,319000.0,1
MAZDA,MAZDA2,2017.0,257000.0,2
MAZDA,MAZDA2,2019.0,339000.0,3
MAZDA,MAZDA2,2020.0,308500.0,2
MAZDA,MAZDA2,2021.0,374000.0,2
MAZDA,MAZDA3,2016.0,299000.0,3
MAZDA,MAZDA3,2019.0,394000.0,2
MAZDA,MAZDA3,2022.0,615000.0,1
MAZDA,MX-5,2010.0,514000.0,1
MAZDA,MX-5,2011.0,552500.0,1
MAZDA,MX-5,2012.0,603500.0,1
MAZDA,MX-5,2013.0,651500.0,1
MAZDA,MX-5,2014.0,694000.0,1
MAZDA,MX-5,2015.0,811250.0,2
MAZDA,MX-5,2018.0,1170000.0,1
MAZDA,MX-5,2019.0,1312250.0,2
MAZDA,MX-5,2020.0,1424000.0,2
MAZDA,MX-5,2021.0,1594000.0,1
MAZDA,MX-5,2022.0,1756500.0,3
MAZDA,RX-8,2007.0,666500.0,1
MAZDA,TRIBUTE,2004.0,129000.0,1
MAZDA,UNKNOWN,2014.0,139000.0,1
MERCEDES-BENZ,A 170,2007.0,239500.0,1
MERCEDES-BENZ,A 200,2007.0,269000.0,1
MERCEDES-BENZ,A 200,2019.0,907000.0,1
MERCEDES-BENZ,A 200,2020.0,869000.0,3
MERCEDES-BENZ,A 200,2021.0,965000.0,3
MERCEDES-BENZ,A 200,2022.0,1023000.0,2
MERCEDES-BENZ,A180 BLUEEFFICIENCY,2012.0,289000.0,1
MERCEDES-BENZ,A180 BLUEEFFICIENCY,2013.0,336000.0,1
MERCEDES-BENZ,A180 BLUEEFFICIENCY,2014.0,371000.0,3
MERCEDES-BENZ,A180 BLUEEFFICIENCY,2015.0,431250.0,2
MERCEDES-BENZ,A180 BLUEEFFICIENCY,2016.0,459250.0,2
MERCEDES-BENZ,A180 CDI,2007.0,258500.0,1
MERCEDES-BENZ,A200,2020.0,850000.0,1
