brand,model,submodel,year,age,mileage,mileage_per_year,mileage_missing,gear,engine,color,price,priceType,sourceName,sourceType,sourceUrl,externalId,dateRecorded,created_at,updated_at,id
BMW,SERIES 3,325i,2011,14,100000,7142.857143,1,UNKNOWN,UNKNOWN,UNKNOWN,357500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19111
BMW,SERIES 3,325i,2012,13,100000,7692.307692,1,UNKNOWN,UNKNOWN,UNKNOWN,387000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19110
BMW,SERIES 3,325CI,2007,18,100000,5555.555556,1,UNKNOWN,UNKNOWN,UNKNOWN,939000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19129
BMW,SERIES 3,325CI,2007,18,100000,5555.555556,1,UNKNOWN,UNKNOWN,UNKNOWN,762000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19130
BMW,SERIES 3,325CI,2008,17,100000,5882.352941,1,UNKNOWN,UNKNOWN,UNKNOWN,910000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19125
BMW,SERIES 3,325CI,2008,17,100000,5882.352941,1,UNKNOWN,UNKNOWN,UNKNOWN,796500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19126
BMW,SERIES 3,325CI,2008,17,100000,5882.352941,1,UNKNOWN,UNKNOWN,UNKNOWN,840000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19127
BMW,SERIES 3,325CI,2008,17,100000,5882.352941,1,UNKNOWN,UNKNOWN,UNKNOWN,876500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19128
BMW,SERIES 3,325CI,2009,16,100000,6250,1,UNKNOWN,UNKNOWN,UNKNOWN,828500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19122
BMW,SERIES 3,325CI,2009,16,100000,6250,1,UNKNOWN,UNKNOWN,UNKNOWN,716500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19123
BMW,SERIES 3,325CI,2009,16,100000,6250,1,UNKNOWN,UNKNOWN,UNKNOWN,744000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19124
BMW,SERIES 3,325CI,2010,15,100000,6666.666667,1,UNKNOWN,UNKNOWN,UNKNOWN,766000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19119
BMW,SERIES 3,325CI,2010,15,100000,6666.666667,1,UNKNOWN,UNKNOWN,UNKNOWN,638500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19120
BMW,SERIES 3,325CI,2010,15,100000,6666.666667,1,UNKNOWN,UNKNOWN,UNKNOWN,674500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19121
BMW,SERIES 3,325CI,2011,14,100000,7142.857143,1,UNKNOWN,UNKNOWN,UNKNOWN,824000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19117
BMW,SERIES 3,325CI,2011,14,100000,7142.857143,1,UNKNOWN,UNKNOWN,UNKNOWN,717000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19118
BMW,SERIES 3,325CI,2012,13,100000,7692.307692,1,UNKNOWN,UNKNOWN,UNKNOWN,867500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19115
BMW,SERIES 3,325CI,2012,13,100000,7692.307692,1,UNKNOWN,UNKNOWN,UNKNOWN,760000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19116
BMW,SERIES 3,328i,2012,13,100000,7692.307692,1,UNKNOWN,UNKNOWN,UNKNOWN,408500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19134
BMW,SERIES 3,328i,2013,12,100000,8333.333333,1,UNKNOWN,UNKNOWN,UNKNOWN,447000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19133
BMW,SERIES 3,328i,2014,11,100000,9090.909091,1,UNKNOWN,UNKNOWN,UNKNOWN,488500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19132
BMW,SERIES 3,328i,2015,10,100000,10000,1,UNKNOWN,UNKNOWN,UNKNOWN,526500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19131
BMW,SERIES 3,330E,2016,9,100000,11111.11111,1,AT,UNKNOWN,UNKNOWN,532500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19151
BMW,SERIES 3,330E,2016,9,100000,11111.11111,1,AT,UNKNOWN,UNKNOWN,644500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19152
BMW,SERIES 3,330E,2017,8,100000,12500,1,UNKNOWN,UNKNOWN,UNKNOWN,505500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19147
BMW,SERIES 3,330E,2017,8,100000,12500,1,AT,UNKNOWN,UNKNOWN,575500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19148
BMW,SERIES 3,330E,2017,8,100000,12500,1,UNKNOWN,UNKNOWN,UNKNOWN,691500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19149
BMW,SERIES 3,330E,2017,8,100000,12500,1,UNKNOWN,UNKNOWN,UNKNOWN,597000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19150
BMW,SERIES 3,330E,2018,7,100000,14285.71429,1,UNKNOWN,UNKNOWN,UNKNOWN,519000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19143
BMW,SERIES 3,330E,2018,7,100000,14285.71429,1,AT,UNKNOWN,UNKNOWN,623000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19144
BMW,SERIES 3,330E,2018,7,100000,14285.71429,1,AT,UNKNOWN,UNKNOWN,619500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19145
BMW,SERIES 3,330E,2018,7,100000,14285.71429,1,UNKNOWN,UNKNOWN,UNKNOWN,577500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19146
BMW,SERIES 3,330E,2019,6,100000,16666.66667,1,UNKNOWN,UNKNOWN,UNKNOWN,690000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19141
BMW,SERIES 3,330E,2019,6,100000,16666.66667,1,AT,UNKNOWN,UNKNOWN,587500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19142
BMW,SERIES 3,330E,2020,5,100000,20000,1,AT,UNKNOWN,UNKNOWN,1110500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19140
BMW,SERIES 3,330E,2021,4,100000,25000,1,AT,UNKNOWN,UNKNOWN,1137500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19137
BMW,SERIES 3,330E,2021,4,100000,25000,1,AT,UNKNOWN,UNKNOWN,1114000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19138
BMW,SERIES 3,330E,2021,4,100000,25000,1,UNKNOWN,UNKNOWN,UNKNOWN,1119000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19139
BMW,SERIES 3,330E,2022,3,100000,33333.33333,1,AT,UNKNOWN,UNKNOWN,1126000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19135
BMW,SERIES 3,330E,2022,3,100000,33333.33333,1,UNKNOWN,UNKNOWN,UNKNOWN,1214500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19136
BMW,SERIES 3,330i,2007,18,100000,5555.555556,1,UNKNOWN,UNKNOWN,UNKNOWN,420500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19159
BMW,SERIES 3,330i,2007,18,100000,5555.555556,1,UNKNOWN,UNKNOWN,UNKNOWN,454500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19160
BMW,SERIES 3,330i,2008,17,100000,5882.352941,1,UNKNOWN,UNKNOWN,UNKNOWN,427000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19157
BMW,SERIES 3,330i,2008,17,100000,5882.352941,1,UNKNOWN,UNKNOWN,UNKNOWN,460000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19158
BMW,SERIES 3,330i,2015,10,100000,10000,1,UNKNOWN,UNKNOWN,UNKNOWN,663500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19156
BMW,SERIES 3,330i,2016,9,100000,11111.11111,1,UNKNOWN,UNKNOWN,UNKNOWN,723000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19155
BMW,SERIES 3,330i,2019,6,100000,16666.66667,1,UNKNOWN,UNKNOWN,UNKNOWN,1143500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19154
BMW,SERIES 3,330i,2020,5,100000,20000,1,UNKNOWN,UNKNOWN,UNKNOWN,1259000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19153
BMW,SERIES 3,330LI,2021,4,100000,25000,1,AT,UNKNOWN,UNKNOWN,1198000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19162
BMW,SERIES 3,330LI,2022,3,100000,33333.33333,1,UNKNOWN,UNKNOWN,UNKNOWN,1327000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19161
BMW,SERIES 3,335CI,2007,18,100000,5555.555556,1,UNKNOWN,UNKNOWN,UNKNOWN,1219500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19166
BMW,SERIES 3,335CI,2008,17,100000,5882.352941,1,UNKNOWN,UNKNOWN,UNKNOWN,1198000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19165
BMW,SERIES 3,335CI,2009,16,100000,6250,1,UNKNOWN,UNKNOWN,UNKNOWN,975000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19164
BMW,SERIES 3,335CI,2010,15,100000,6666.666667,1,UNKNOWN,UNKNOWN,UNKNOWN,930500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19163
BMW,SERIES 3,335CI,2007,18,100000,5555.555556,1,UNKNOWN,UNKNOWN,UNKNOWN,1219500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19170
BMW,SERIES 3,335CI,2008,17,100000,5882.352941,1,UNKNOWN,UNKNOWN,UNKNOWN,1198000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19169
BMW,SERIES 3,335CI,2009,16,100000,6250,1,UNKNOWN,UNKNOWN,UNKNOWN,975000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19168
BMW,SERIES 3,335CI,2010,15,100000,6666.666667,1,UNKNOWN,UNKNOWN,UNKNOWN,930500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19167
BMW,SERIES 3,ACTIVE HYBRID 5,2012,13,100000,7692.307692,1,UNKNOWN,UNKNOWN,UNKNOWN,639500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19427
BMW,SERIES 3,ACTIVE HYBRID 5,2013,12,100000,8333.333333,1,UNKNOWN,UNKNOWN,UNKNOWN,648500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19426
BMW,SERIES 3,ACTIVE HYBRID 5,2014,11,100000,9090.909091,1,UNKNOWN,UNKNOWN,UNKNOWN,679500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19425
BMW,SERIES 3,ACTIVE HYBRID 5,2015,10,100000,10000,1,UNKNOWN,UNKNOWN,UNKNOWN,754500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19424
BMW,SERIES 3,UNKNOWN,1991,34,190000,5588.235294,0,AUTO,UNKNOWN,BLUE,99000,UNKNOWN,UNKNOWN,UNKNOWN,,,11/27/2025,11/27/2025 12:00,11/27/2025 12:00,998
BMW,SERIES 3,UNKNOWN,2012,13,147000,11307.69231,0,AUTO,UNKNOWN,ขาว,699000,UNKNOWN,UNKNOWN,UNKNOWN,,,11/27/2025,11/27/2025 12:00,11/27/2025 12:00,1007
BMW,SERIES 3,UNKNOWN,2012,13,150000,11538.46154,0,AUTO,UNKNOWN,ดำ,345000,UNKNOWN,UNKNOWN,UNKNOWN,,,11/27/2025,11/27/2025 12:00,11/27/2025 12:00,1180
BMW,SERIES 3,UNKNOWN,2014,11,93104,8464,0,AUTO,UNKNOWN,ขาว,599000,UNKNOWN,UNKNOWN,UNKNOWN,,,11/27/2025,11/27/2025 12:00,11/27/2025 12:00,1701
BMW,SERIES 3,UNKNOWN,2015,10,150000,15000,0,AUTO,UNKNOWN,ขาว,659000,UNKNOWN,UNKNOWN,UNKNOWN,,,11/27/2025,11/27/2025 12:00,11/27/2025 12:00,1540
BMW,SERIES 3,UNKNOWN,2017,8,65000,8125,0,AUTO,UNKNOWN,ขาว,985000,UNKNOWN,UNKNOWN,UNKNOWN,,,11/27/2025,11/27/2025 12:00,11/27/2025 12:00,1075
BMW,SERIES 3,UNKNOWN,2017,8,130000,16250,0,AUTO,UNKNOWN,ขาว,689000,UNKNOWN,UNKNOWN,UNKNOWN,,,11/27/2025,11/27/2025 12:00,11/27/2025 12:00,1864
BMW,SERIES 3,UNKNOWN,2019,6,113000,18833.33333,0,AUTO,UNKNOWN,ขาว,859000,UNKNOWN,UNKNOWN,UNKNOWN,,,11/27/2025,11/27/2025 12:00,11/27/2025 12:00,1719
BMW,SERIES 3,UNKNOWN,2020,5,81000,16200,0,AUTO,UNKNOWN,ดำ,1290000,UNKNOWN,UNKNOWN,UNKNOWN,,,11/27/2025,11/27/2025 12:00,11/27/2025 12:00,1149
BMW,SERIES 3,UNKNOWN,2020,5,102000,20400,0,AUTO,UNKNOWN,เทา,1180000,UNKNOWN,UNKNOWN,UNKNOWN,,,11/27/2025,11/27/2025 12:00,11/27/2025 12:00,1333
BMW,SERIES 3,UNKNOWN,2020,5,94000,18800,0,AUTO,UNKNOWN,ขาว,1299000,UNKNOWN,UNKNOWN,UNKNOWN,,,11/27/2025,11/27/2025 12:00,11/27/2025 12:00,1685
BMW,SERIES 3,UNKNOWN,2020,5,170000,34000,0,AUTO,UNKNOWN,ขาว,770000,UNKNOWN,UNKNOWN,UNKNOWN,,,11/27/2025,11/27/2025 12:00,11/27/2025 12:00,1728
BMW,SERIES 3,UNKNOWN,2021,4,89000,22250,0,AUTO,UNKNOWN,ดำ,1350000,UNKNOWN,UNKNOWN,UNKNOWN,,,11/27/2025,11/27/2025 12:00,11/27/2025 12:00,1276
BMW,SERIES 3,UNKNOWN,2021,4,65000,16250,0,AUTO,UNKNOWN,เทา,1359000,UNKNOWN,UNKNOWN,UNKNOWN,,,11/27/2025,11/27/2025 12:00,11/27/2025 12:00,1470
BMW,SERIES 3,UNKNOWN,2021,4,20579,5144.75,0,AUTO,UNKNOWN,เทา,1390000,UNKNOWN,UNKNOWN,UNKNOWN,,,11/27/2025,11/27/2025 12:00,11/27/2025 12:00,1796
BMW,SERIES 3,UNKNOWN,2022,3,53000,17666.66667,0,AUTO,UNKNOWN,ดำ,1690000,UNKNOWN,UNKNOWN,UNKNOWN,,,11/27/2025,11/27/2025 12:00,11/27/2025 12:00,991
BMW,SERIES 3,UNKNOWN,2023,2,36476,18238,0,AUTO,UNKNOWN,เทา,2990000,UNKNOWN,UNKNOWN,UNKNOWN,,,11/27/2025,11/27/2025 12:00,11/27/2025 12:00,1240
BMW,SERIES 3,UNKNOWN,2023,2,59323,29661.5,0,AUTO,UNKNOWN,ขาว,2099000,UNKNOWN,UNKNOWN,UNKNOWN,,,11/27/2025,11/27/2025 12:00,11/27/2025 12:00,1386
BMW,SERIES 4,420CI,2016,9,100000,11111.11111,1,UNKNOWN,UNKNOWN,UNKNOWN,1097500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19171
BMW,SERIES 4,420CI,2016,9,100000,11111.11111,1,UNKNOWN,UNKNOWN,UNKNOWN,1230000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19172
BMW,SERIES 4,420CI,2016,9,100000,11111.11111,1,UNKNOWN,UNKNOWN,UNKNOWN,1170500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19173
BMW,SERIES 4,420CI,2016,9,100000,11111.11111,1,UNKNOWN,UNKNOWN,UNKNOWN,1170500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19174
BMW,SERIES 4,420CI,2016,9,100000,11111.11111,1,UNKNOWN,UNKNOWN,UNKNOWN,1111500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19175
BMW,SERIES 4,420CI,2015,10,100000,10000,1,UNKNOWN,UNKNOWN,UNKNOWN,1063500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19176
BMW,SERIES 4,420CI,2015,10,100000,10000,1,UNKNOWN,UNKNOWN,UNKNOWN,990500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19177
BMW,SERIES 4,420CI,2015,10,100000,10000,1,UNKNOWN,UNKNOWN,UNKNOWN,1108500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19178
BMW,SERIES 4,420CI,2015,10,100000,10000,1,UNKNOWN,UNKNOWN,UNKNOWN,1063500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19179
BMW,SERIES 4,420CI,2015,10,100000,10000,1,UNKNOWN,UNKNOWN,UNKNOWN,1009000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19180
BMW,SERIES 4,420CI,2014,11,100000,9090.909091,1,UNKNOWN,UNKNOWN,UNKNOWN,870000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19181
BMW,SERIES 4,420CI,2014,11,100000,9090.909091,1,UNKNOWN,UNKNOWN,UNKNOWN,996500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19182
BMW,SERIES 4,420CI,2014,11,100000,9090.909091,1,UNKNOWN,UNKNOWN,UNKNOWN,820500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19183
BMW,SERIES 4,420CI,2014,11,100000,9090.909091,1,UNKNOWN,UNKNOWN,UNKNOWN,946500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19184
BMW,SERIES 4,420CI,2014,11,100000,9090.909091,1,UNKNOWN,UNKNOWN,UNKNOWN,897000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19185
BMW,SERIES 4,420D,2017,8,100000,12500,1,UNKNOWN,UNKNOWN,UNKNOWN,1274500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19186
BMW,SERIES 4,420D,2017,8,100000,12500,1,UNKNOWN,UNKNOWN,UNKNOWN,1164000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19187
BMW,SERIES 4,420D,2017,8,100000,12500,1,UNKNOWN,UNKNOWN,UNKNOWN,1109000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19188
BMW,SERIES 4,420D,2016,9,100000,11111.11111,1,UNKNOWN,UNKNOWN,UNKNOWN,1166000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19189
BMW,SERIES 4,420D,2016,9,100000,11111.11111,1,UNKNOWN,UNKNOWN,UNKNOWN,1102000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19190
BMW,SERIES 4,420D,2016,9,100000,11111.11111,1,UNKNOWN,UNKNOWN,UNKNOWN,1061000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19191
BMW,SERIES 4,420D,2016,9,100000,11111.11111,1,UNKNOWN,UNKNOWN,UNKNOWN,1138500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19192
BMW,SERIES 4,420D,2016,9,100000,11111.11111,1,UNKNOWN,UNKNOWN,UNKNOWN,1102000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19193
BMW,SERIES 4,420D,2015,10,100000,10000,1,UNKNOWN,UNKNOWN,UNKNOWN,1095000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19194
BMW,SERIES 4,420D,2015,10,100000,10000,1,UNKNOWN,UNKNOWN,UNKNOWN,1045000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19195
BMW,SERIES 4,420D,2015,10,100000,10000,1,UNKNOWN,UNKNOWN,UNKNOWN,977000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19196
BMW,SERIES 4,420D,2015,10,100000,10000,1,UNKNOWN,UNKNOWN,UNKNOWN,913500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19197
BMW,SERIES 4,420D,2015,10,100000,10000,1,UNKNOWN,UNKNOWN,UNKNOWN,1068000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19198
BMW,SERIES 4,420D,2014,11,100000,9090.909091,1,UNKNOWN,UNKNOWN,UNKNOWN,1023500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19199
BMW,SERIES 4,420D,2014,11,100000,9090.909091,1,UNKNOWN,UNKNOWN,UNKNOWN,974000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19200
BMW,SERIES 4,420D,2014,11,100000,9090.909091,1,UNKNOWN,UNKNOWN,UNKNOWN,933000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19201
BMW,SERIES 4,420D,2014,11,100000,9090.909091,1,UNKNOWN,UNKNOWN,UNKNOWN,856500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19202
BMW,SERIES 4,420D,2014,11,100000,9090.909091,1,UNKNOWN,UNKNOWN,UNKNOWN,1001000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19203
BMW,SERIES 4,420D,2013,12,100000,8333.333333,1,UNKNOWN,UNKNOWN,UNKNOWN,835000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19204
BMW,SERIES 4,420D,2013,12,100000,8333.333333,1,UNKNOWN,UNKNOWN,UNKNOWN,790000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19205
BMW,SERIES 4,428i ,2016,9,100000,11111.11111,1,UNKNOWN,UNKNOWN,UNKNOWN,1170500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19206
BMW,SERIES 4,428i ,2015,10,100000,10000,1,UNKNOWN,UNKNOWN,UNKNOWN,1049500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19207
BMW,SERIES 4,428i ,2014,11,100000,9090.909091,1,UNKNOWN,UNKNOWN,UNKNOWN,1010000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19208
BMW,SERIES 4,430i,2022,3,100000,33333.33333,1,UNKNOWN,UNKNOWN,UNKNOWN,2279500,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19209
BMW,SERIES 4,430i,2022,3,100000,33333.33333,1,UNKNOWN,UNKNOWN,UNKNOWN,2074000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19210
BMW,SERIES 4,430i,2021,4,100000,25000,1,UNKNOWN,UNKNOWN,UNKNOWN,1855000,CURRENT BID,APPLEAUCTION,AUCTION,,,11/27/2025,11/27/2025 14:00,11/27/2025 14:00,19211
